id,owner_id,group_name,title,description,duration,date,views,comments,player,can_like,can_repost,can_dislike,is_pinned,album_video_percent
456242896,-220754053,VK Видео,Дорогой Дедушка Мороз #10,"Десятый выпуск – завершающий этап новогоднего волшебства! Мы подводим итоги и продолжаем исполнять мечты. Каждое письмо – это чудо, и мы с радостью продолжаем воплощать их в жизнь. Напоминаем, что некоторые желания будут исполнены вне эфира, и волшебство будет с нами ещё долго!

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №10
00:22 – Приветствие от Ивана Абрамова
01:04 – Зоя Яровицына смотрит видеописьмо от Вики из Екатеринбурга
02:09 – Азамат Мусагалиев смотрит видеописьмо от Тимофея из Санкт-Петербурга
03:14 – Дима Позов читает письмо от Егора из Липецка
03:55 – Игорь Джабраилов читает письмо от Вероники из Новосибирска
05:58 – Оля Малащенко смотрит видеопоздравление от Арины из Тюмени
06:58 – Расул Чабдаров читает письмо от Сёмы из Москвы
08:00 – Денис Дорохов смотрит видеописьмо от Артема из села Левокумское
11:33 – Айдар Гараев смотрит видеописьмо от Паши из Москвы
12:44 – Денис Дорохов смотрит видеописьмо от Андрея из Новороссийска
13:30 – Дима Журавлев смотрит видеописьмо от Сони и Маши из Краснодара
16:51 – Заключительные поздравительные слова от Ивана Абрамова

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",1061,1736499600,2143563,241.0,https://vk.com/video_ext.php?oid=-220754053&id=456242896&hash=5383a10168cb36e9&__ref=vk.api&api_hash=1741133451fb89b3f16b53141a6f_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242895,-220754053,VK Видео,Дорогой Дедушка Мороз #9,"Девятый выпуск – новый этап исполнения мечт! «Помощники» Деда Мороза продолжают знакомить нас с детскими письмами и дарить невероятные моменты. С каждым выпуском дети всё ближе к своим заветным желаниям, и мы с радостью продолжаем этот путь.

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №9
00:23 – Приветствие от Алексея Шальнова
00:54 – Расул Чабдаров смотрит видеописьмо от Киры из Казани
03:07 – Азамат Мусагалиев смотрит видеописьмо от Льва из Краснокамска
03:28 – Оля Парфенюк смотрит видеописьмо от Софии из Смоленска
05:00 – Денис Дорохов смотрит видеописьмо от Миши из поселка Коченёво
08:03 – Андрей Бебуришвили читает письмо от Дениса из Санкт-Петербурга
09:37 – Алексей Шальнов смотрит видеописьмо от Вероники из города Ессентуки
12:33 – Павел Дедищев смотрит видеописьмо от Нарана, Мини, Заяна и Бату-Хана из Элисты
14:30 – Дима Журавлев смотрит видеописьмо от Матвея из Москвы
15:48 – Заключительные поздравительные слова от Алексея Шальнова

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",990,1736413200,1513755,594.0,https://vk.com/video_ext.php?oid=-220754053&id=456242895&hash=1142c7f920cb6916&__ref=vk.api&api_hash=174113345140186d1f7380e08943_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242894,-220754053,VK Видео,Дорогой Дедушка Мороз #8,"Восьмой выпуск – это ещё один шаг навстречу мечтам! «Помощники» Деда Мороза продолжают радовать детей, исполняя их желания. В этом выпуске ещё больше волшебства, каждый день приносит новые чудеса и улыбки.

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №8
00:22 – Приветствие от Зои Яровицыной
00:50 – Азамат Мусагалиев смотрит видеописьмо от от Паши из Читы
01:17 – Расул Чабдаров смотрит видеописьмо от Миши из Нальчика
02:10 – Гурам Амарян читает письмо от Глеба из Екатеринбурга
03:04 – Зоя Яровицына смотрит видеописьмо от Ярослава из города Ярославль
03:48 – Иван Абрамов смотрит видеописьмо от Аделины из Москвы
04:19 – Леша Янгер читает письмо от Максима из Балашихи
04:57 – Айдар Гараев смотрит видеописьмо от Артура из Казани
06:00 – Варя Щербакова читает письмо Ани из села Керебеляк
07:18 – Кирилл Мазур смотрит видеописьмо Саши из Москвы
08:23 – Игорь Джабраилов читает письмо от Лёни из Шадринска
09:32 – Андрей Бебуришвили смотрит видеописьмо от Лёвы из Волгограда
10:21 – Гурам Амарян смотрит видеописьмо от Андрея из Оренбурга
11:10 – Денис Дорохов смотрит видеописьмо от Алисы и Тошки из города Георгиевск
12:26 – Оля Малащенко читает письмо от Алисы из Ростова-На-Дону
13:21 – Дима Журавлев смотрит видеописьмо от Алины из Краснодара
14:42 – Алексей Шальнов смотрит видеописьмо от Миши из станицы Васюринской
16:18 – Заключительные поздравительные слова от Зои Яровицыной

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",1013,1736326800,1522028,82.0,https://vk.com/video_ext.php?oid=-220754053&id=456242894&hash=161fd0fe73d05bbd&__ref=vk.api&api_hash=1741133451cd4fdfe8e173efe32d_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242890,-220754053,VK Видео,Ферма. Серия 10,"Развязка близка. У ребят появляется шансы вырваться из долговой ямы. И навозной тоже. Сергей Жуков согласен снимать с ребятами рекламу, им осталось только не испортить всё, но получится ли….

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",565,1736254800,2114193,54.0,https://vk.com/video_ext.php?oid=-220754053&id=456242890&hash=0a5ac89f90fc91ee&__ref=vk.api&api_hash=1741133451a233fbf18842ceb270_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242889,-220754053,VK Видео,Ферма. Серия 9,"Наконец-то запах успеха и денег – Сергей Жуков хочет снимать контент с нашей командой блогеров. Но выясняются неожиданные обстоятельства – оказывется они не виноваты в поджоге того злополучного дома. Это сделал их продюсер Макс – и теперь друзья объявляют ему бойкот. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",528,1736247600,2102300,26.0,https://vk.com/video_ext.php?oid=-220754053&id=456242889&hash=6cb8c0bdbe773479&__ref=vk.api&api_hash=1741133451fdc2e8d5749d538cb5_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242893,-220754053,VK Видео,Дорогой Дедушка Мороз #7,"Седьмой выпуск наполняет нас новыми детскими мечтами! «Помощники» Деда Мороза продолжают дарить детям радость, воплощая их заветные желания. Каждый момент – это маленькое чудо, и мы с нетерпением ждём, чтобы разделить его с вами.

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №7
00:22 – Приветствие от Игоря Джабраилова
00:46 – Дмитрий Позов читает письмо от Вани из Иваново
01:40 – Расул Чабдаров смотрит видеописьмо от Данила из города Нарьян-Мар
03:57 – Гурам Амарян читает письмо от Саши из Подольска
04:50 – Павел Дедищев читает письмо от Саши из Курска
05:29 – Леша Янгер смотрит видеописьмо от Вероники из Ростова-на-Дону
06:05 – Оля Малащенко читает письмо от Арины из Брянска
06:55 – Андрей Бебуришвили смотрит видеописьмо от Кати из города Бугры
08:09 – Азамат Мусагалиев смотрит видеописьмо от Миши из села Утёвка
08:56 – Оля Парфенюк читает письмо от Тимофея из Симферополя
09:40 – Айдар Гараев смотрит видеописьмо от Андрея из Санкт-Петербурга
10:11 – Кирилл Мазур читает письмо от Саши из города Кумертау
10:29 – Иван Абрамов смотрит видеописьмо от Лизы из города Аксай
10:54 – Алексей Шальнов читает письмо от Артема из Санкт-Петербурга
12:03 – Оля Малащенко смотрит видеописьмо от Василины из Саратова
13:38 – Дима Журавлев смотрит видеописьмо от Азама из села Лопатино
15:28 – Заключительные поздравительные слова от Игоря Джабраилова

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",969,1736240400,1556429,49.0,https://vk.com/video_ext.php?oid=-220754053&id=456242893&hash=f385353b03690851&__ref=vk.api&api_hash=17411334519c3140d5434c0c6c9d_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242888,-220754053,VK Видео,Ферма. Серия 8,"На Ферме событие вселенского масштаба – к ним приехал Сергей Жуков. Вообще он здесь, чтобы заключить контракт на поставку продуктов для своей кондитерской, но наши блогеры понимают, что это их шанс, чтобы снять вирусный контент со звездой. И готовы ради этого пойти на самые крайние меры. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",715,1736168400,2186524,33.0,https://vk.com/video_ext.php?oid=-220754053&id=456242888&hash=08ef834420cc3d83&__ref=vk.api&api_hash=1741133451024b7886d9156570ca_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242887,-220754053,VK Видео,Ферма. Серия 7,"Ребята продолжают снимать контент в деревне, и у них даже появились союзники среди местных жителей. А Фил закрутил роман с дочерью хозяина фермы, правда тот об этом пока не знает. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",627,1736161200,2086250,36.0,https://vk.com/video_ext.php?oid=-220754053&id=456242887&hash=43548ee0ea405dbc&__ref=vk.api&api_hash=174113345149ebe8e471efeb11a2_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242875,-220754053,VK Видео,Дорогой Дедушка Мороз #6,"Шестой выпуск проекта «Дорогой Дедушка Мороз» продолжает дарить радость! В этом выпуске «помощники» Деда Мороза исполняют самые чудесные желания. Каждое письмо наполняет сердца детей теплом и волшебством, а январь превращается в месяц чудес, которые сбудутся!

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №6
00:22 – Приветствие от Оли Парфенюк
00:54 – Дмитрий Позов читает письмо Сережи из Смоленска
01:27 – Зоя Яровицына поздравляет Еву из Тамбова
02:25 – Кирилл Мазур читает письмо от Сени из Ельца
02:55 – Гурам Амарян смотрит видеописьмо от Василисы из Череповца
04:59 – Оля Парфенюк поздравляет Ярика из Самары
06:47 – Айдар Гараев читает письмо Полины из Тюмени
07:09 – Игорь Джабраилов поздравляет Тимофея из города Александрова
08:01 – Гарик Харламов смотрит видеописьмо от Саши из Ярославля
09:04 – Варвара Щербакова читает письмо от Вероники из Ростовской области
09:41 – Иван Абрамов смотрит видеописьмо от Вероники и Вани из Краснодарского края
10:38 – Надя Джабраилова читает письмо от Феди из города Пушкина
11:13 – Расул Чабдаров читает письмо от Тагира из Майкопа
11:58 – Алексей Шальнов смотрит видеописьмо от Лены и Ани из Соликамска
14:41 – Заключительные поздравительные слова от Оли Парфенюк

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",920,1736154000,1536404,57.0,https://vk.com/video_ext.php?oid=-220754053&id=456242875&hash=f095260d181ecafd&__ref=vk.api&api_hash=1741133451e8b888ea16e82669a1_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242886,-220754053,VK Видео,Ферма. Серия 6,"После успешной рекламы молока от блогеров дела у хозяина фермы пошли в гору. Но тут же появляются местные полицейские, которые ищут чем поживиться. Но и тут ребята приходят на помощь честному фермеру, а некоторые из них даже находят новые романтические знакомства. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",600,1736082000,2091112,18.0,https://vk.com/video_ext.php?oid=-220754053&id=456242886&hash=81d7807a3df956a8&__ref=vk.api&api_hash=1741133451e7548fafbf42c903a7_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242885,-220754053,VK Видео,Ферма. Серия 5,"Приключения блогеров на ферме продолжаются! О возврате долго пока говорить рано, ребятам даже есть нечего. Они находят халтуру – решают снять рекламу молока для брата Босса, которому должны денег. Что из этого выйдет – смотри в новой серии «Фермы».

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",665,1736074800,2041517,38.0,https://vk.com/video_ext.php?oid=-220754053&id=456242885&hash=f9dd3e69c171aa51&__ref=vk.api&api_hash=1741133451aca04ac4780981d49e_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242874,-220754053,VK Видео,Дорогой Дедушка Мороз #5,"Пятый выпуск самого доброго новогоднего проекта «Дорогой Дедушка Мороз»! Детские желание продолжают исполняться «помощниками» Деда Мороза. Весь январь мы будем связываться с мальчишками и девчонками и воплощать их заветные мечты в реальность.

Таймкоды:

00:00 – «Дорогой Дедушка Мороз», начало выпуска №5
00:22 – Приветствие от Дениса Дорохова
01:09 – Оля Малащенко читает письмо Анжелики из города Касли
02:11 – Расул Чабдаров читает письмо от Богдана из Ставрополя
03:12 – Карина Кросс читает письмо от Сони из Симферополя
04:48 – Леша Янгер поздравляет Леонардо из Кургана
05:48 – Алексей Шальнов смотрит письмо от Матвея из Новопавловска
06:43 – Надя Джабраилова читает письмо от Майи из Москвы
07:22 – Зоя Яровицына читает письмо Кирилла из Тольятти
08:01 – Денис Дорохов читает письмо Арины из Сызрани
09:03 – Азамат Мусагалиев читает письмо Ксении из Санкт-Петербурга
09:53 – Оля Парфенюк смотрит видеописьмо от Лизы из Санкт-Петербурга
11:32 – Гарик Харламов смотрит видеописьмо от Даниила из Воронежа
12:48 – Дима Журавлев смотрит видеописьмо от Таси из Санкт-Петербурга
14:49 – Заключительные поздравительные слова от Дениса Дорохова

Подпишись на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",920,1736067600,1513957,54.0,https://vk.com/video_ext.php?oid=-220754053&id=456242874&hash=5633ce89e91dc80f&__ref=vk.api&api_hash=174113345178494274714cb4566b_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242884,-220754053,VK Видео,Ферма. Серия 4,"Ребята понимают, что по отдельности у них не очень получается достигать славы. Они решают объединиться и снимать пранки, но выбирают не ту жертву – грозного деревенского мясника. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",752,1735995600,2040384,29.0,https://vk.com/video_ext.php?oid=-220754053&id=456242884&hash=758d021db444828f&__ref=vk.api&api_hash=17411334513bcda7465f00397d96_GMZDANZRGM2TCOA,1,1,1,False,110.79
456242883,-220754053,VK Видео,Ферма. Серия 3,"Боссу Макса совсем не нравится, что снимают ребята. Чтобы выслужиться они идут на крайние меры – решают снимать на кладбище. К чему это привело – смотри в новой серии. 

Все серии сериала «Ферма» ищите в плейлисте: https://vkvideo.ru/playlist/-220754053_49

И подпишитесь на сообщество VK Видео, чтобы не пропустить новые выпуски: https://vk.com/vkvideo",504,1735988400,2058730,35.0,https://vk.com/video_ext.php?oid=-220754053&id=456242883&hash=2c0efd174d3d1c43&__ref=vk.api&api_hash=174113345101bceb3d51de1cc2c1_GMZDANZRGM2TCOA,1,1,1,False,110.79
